Feature_ID,OTU_ID,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
6ccb2f1f08ab8a689e09de2aa36e9f81,OTU5046,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,0.99,Alphaproteobacteria,class,0.93,Rhizobiales,order,0.2,Rhodobiaceae,family,0.16,Methyloligella,genus,0.13,,,,,,
6cdfb8918f16221da689ce2074446118,OTU2982,Root,rootrank,1,Bacteria,domain,1,Acidobacteria,phylum,1,Acidobacteria_Gp6,class,1,Gp6,genus,1,,,,,,,,,,,,
6ceba7f69a8ca52f67db9f8eac93ac2c,OTU3357,Root,rootrank,1,Bacteria,domain,0.98,Planctomycetes,phylum,0.81,Phycisphaerae,class,0.65,Phycisphaerales,order,0.5,Phycisphaeraceae,family,0.5,Phycisphaera,genus,0.5,,,,,,
6cefe49264dda58dda3737b300ad5017,OTU4765,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,0.96,Alphaproteobacteria,class,0.85,Sphingomonadales,order,0.43,Sphingomonadaceae,family,0.41,Parasphingopyxis,genus,0.22,,,,,,
6d0d232cec23df5679d36f15d9621d3c,OTU5352,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Gammaproteobacteria,class,0.98,Xanthomonadales,order,0.75,Sinobacteraceae,family,0.71,Povalibacter,genus,0.65,,,,,,
6d16474a190fa1dcdbbd8a00467d1a62,OTU5308,Root,rootrank,1,Bacteria,domain,1,Planctomycetes,phylum,0.83,Phycisphaerae,class,0.78,Tepidisphaerales,order,0.78,Tepidisphaeraceae,family,0.78,Tepidisphaera,genus,0.78,,,,,,
6d571abb684ee98295504bf054b03993,OTU1114,Root,rootrank,1,Bacteria,domain,1,Acidobacteria,phylum,1,Acidobacteria_Gp4,class,1,Aridibacter,genus,0.69,,,,,,,,,,,,
6d6c1c4224a1cd8a1392ff4597fec311,OTU2799,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,1,Actinobacteria,class,1,Rubrobacteridae,subclass,1,Solirubrobacterales,order,1,Solirubrobacteraceae,family,0.98,Solirubrobacter,genus,0.98,,,
6d76a6d7b960b064c53cd6610bc246fc,OTU3920,Root,rootrank,1,Bacteria,domain,1,Verrucomicrobia,phylum,1,Verrucomicrobiae,class,0.98,Verrucomicrobiales,order,0.98,Verrucomicrobiaceae,family,0.98,Roseimicrobium,genus,0.53,,,,,,
6d890bb3c563df181103cdf3c23face5,OTU4824,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,0.88,Deltaproteobacteria,class,0.6,Desulfobacterales,order,0.42,Desulfobacteraceae,family,0.39,Desulfatitalea,genus,0.29,,,,,,
6d8c756d2fdc35706b07623035dd9e49,OTU469,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Rhizobiales,order,1,Rhodobiaceae,family,0.51,Tepidamorphus,genus,0.24,,,,,,
6d9e8473f0f28b4b3a467006893bff0f,OTU501,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Sphingobacteriia,class,1,Sphingobacteriales,order,1,Chitinophagaceae,family,1,Terrimonas,genus,0.73,,,,,,
6d9f21e8064f9a0976236f08649f6994,OTU929,Root,rootrank,1,Bacteria,domain,1,Gemmatimonadetes,phylum,1,Gemmatimonadetes,class,1,Gemmatimonadales,order,1,Gemmatimonadaceae,family,1,Gemmatimonas,genus,1,,,,,,
6dae43f50a8a4d713fcd7850158d20b7,OTU3599,Root,rootrank,1,Bacteria,domain,1,BRC1,phylum,0.99,BRC1_genera_incertae_sedis,genus,0.99,,,,,,,,,,,,,,,
6db59450347dfd4558356e01a4c804e9,OTU1500,Root,rootrank,1,Bacteria,domain,1,Acidobacteria,phylum,1,Acidobacteria_Gp6,class,1,Gp6,genus,1,,,,,,,,,,,,
6db5ca806d38fc78c83deb020f5b8793,OTU1740,Root,rootrank,1,Bacteria,domain,1,Acidobacteria,phylum,1,Acidobacteria_Gp7,class,1,Gp7,genus,1,,,,,,,,,,,,
6db76728cd3f1a7e327c4b4530b7afc3,OTU4965,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,0.4,Negativicutes,class,0.14,Selenomonadales,order,0.14,Veillonellaceae,family,0.14,Psychrosinus,genus,0.05,,,,,,
6dcc2d9e12782eefd4b605aa0a7144d9,OTU333,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Gammaproteobacteria,class,1,Xanthomonadales,order,1,Sinobacteraceae,family,1,Povalibacter,genus,0.95,,,,,,
6de5c12faf6f030b2771ed9b804671dc,OTU4909,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,0.6,Bacteroidia,class,0.6,Bacteroidales,order,0.6,Porphyromonadaceae,family,0.56,Paludibacter,genus,0.52,,,,,,
6de777d823af5276f8a4927ec05ea83a,OTU346,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Deltaproteobacteria,class,1,Myxococcales,order,1,Nannocystineae,suborder,0.96,Kofleriaceae,family,0.66,Kofleria,genus,0.66,,,
6e226d9765b6cc40da4793b92b6550a6,OTU1333,Root,rootrank,1,Bacteria,domain,1,Chloroflexi,phylum,0.3,Chloroflexia,class,0.11,Chloroflexales,order,0.11,Chloroflexineae,suborder,0.11,Chloroflexaceae,family,0.11,Heliothrix,genus,0.11,,,
6e228a9856374fbca737c2e3d767d669,OTU3131,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Rhodospirillales,order,1,Rhodospirillaceae,family,0.97,Thalassobaculum,genus,0.94,,,,,,
6e2a9ea0f3cbb166b5034b70344e9573,OTU2234,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,1,Bacilli,class,1,Bacillales,order,0.99,Bacillaceae 1,family,0.88,Bacillus,genus,0.88,,,,,,
6e3cc459f30b0cfeba63320a0b06551b,OTU593,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Rhizobiales,order,0.97,Rhodobiaceae,family,0.86,Rhodoligotrophos,genus,0.64,,,,,,
6e3ddceb21233b2474c0ee5673e4ac6a,OTU671,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Betaproteobacteria,class,1,Gallionellales,order,0.13,Gallionellaceae,family,0.13,Sideroxydans,genus,0.12,,,,,,
6e3ffcbfc3fd8d64dd8354d0794617a2,OTU4706,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Bacteroidia,class,0.58,Bacteroidales,order,0.58,Prolixibacteraceae,family,0.56,Draconibacterium,genus,0.28,,,,,,
6e7604ec6f61c2fee0d97a8d8b3d057d,OTU18,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Rhizobiales,order,1,Bradyrhizobiaceae,family,1,Bradyrhizobium,genus,1,,,,,,
6e81ae36186892a515da9df4cd241aa0,OTU4013,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Gammaproteobacteria,class,1,Xanthomonadales,order,1,Xanthomonadaceae,family,1,Thermomonas,genus,0.75,,,,,,
6e88ea2aa709cb5f9ea73b0785ff17e3,OTU3194,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Rhodobacterales,order,0.36,Rhodobacteraceae,family,0.36,Agaricicola,genus,0.23,,,,,,
6e9bc6385a02eeae5796bbf1e5d08552,OTU1281,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Rhizobiales,order,1,Rhizobiaceae,family,1,Rhizobium,genus,0.71,,,,,,
6ec1188d7b144a984c64e7728c0d3c96,OTU2610,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Cytophagia,class,1,Cytophagales,order,1,Chryseolinea,genus,0.94,,,,,,,,,
6ecc416adc6c6dd7e9753cc7030eb83c,OTU3534,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Cytophagia,class,1,Cytophagales,order,1,Chryseolinea,genus,0.87,,,,,,,,,
6edb49d25c43cc57dc34f953c6bd0aa5,OTU3032,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,1,Actinobacteria,class,1,Actinobacteridae,subclass,1,Actinomycetales,order,1,Propionibacterineae,suborder,1,Nocardioidaceae,family,1,Nocardioides,genus,1
6ee0a5b7fd526aff2600976523f9cb2e,OTU2909,Root,rootrank,1,Bacteria,domain,1,Gemmatimonadetes,phylum,0.99,Gemmatimonadetes,class,0.99,Gemmatimonadales,order,0.99,Gemmatimonadaceae,family,0.99,Gemmatimonas,genus,0.99,,,,,,
6ee505e02c704f86a775a97d238ae751,OTU604,Root,rootrank,1,Bacteria,domain,1,Chloroflexi,phylum,0.37,Dehalococcoidia,class,0.13,Dehalococcoidales,order,0.13,Dehalococcoidaceae,family,0.13,Dehalococcoides,genus,0.13,,,,,,
6f1b7bc30ee9072c6db23d2232a90b14,OTU568,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Betaproteobacteria,class,0.82,Burkholderiales,order,0.82,Burkholderiales_incertae_sedis,family,0.57,Methylibium,genus,0.26,,,,,,
6f536a0368cf2513b3987f24525ec7aa,OTU731,Root,rootrank,1,Bacteria,domain,1,Acidobacteria,phylum,1,Acidobacteria_Gp10,class,0.98,Gp10,genus,0.98,,,,,,,,,,,,
6f8a58dde77ff78eb4fccbb37c520a65,OTU4321,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Deltaproteobacteria,class,1,Desulfuromonadales,order,1,Geobacteraceae,family,1,Geobacter,genus,1,,,,,,
6fa0f6fe2013daea6cb679a341c509c3,OTU5418,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,0.94,Gammaproteobacteria,class,0.94,Xanthomonadales,order,0.94,Xanthomonadaceae,family,0.94,Thermomonas,genus,0.55,,,,,,
6fcf41c0b319ccb442a8854714e3c1a7,OTU177,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Sphingomonadales,order,1,Sphingomonadaceae,family,1,Novosphingobium,genus,1,,,,,,
6fd6fa5ec1a1f018d7ddc6c152701da8,OTU1248,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Betaproteobacteria,class,1,Burkholderiales,order,1,Burkholderiales_incertae_sedis,family,0.92,Aquabacterium,genus,0.47,,,,,,
6fe44f6d81f1f3373e93e838179ec491,OTU1809,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Flavobacteriia,class,1,Flavobacteriales,order,1,Flavobacteriaceae,family,1,Flavobacterium,genus,1,,,,,,
6fe4ee24bf520e7a92c10a6ef88b255c,OTU3887,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Rhizobiales,order,0.79,Xanthobacteraceae,family,0.21,Pseudoxanthobacter,genus,0.21,,,,,,
6ff41a5242473345dc3580194d023f76,OTU825,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,1,Actinobacteria,class,1,Actinobacteridae,subclass,1,Actinomycetales,order,1,Pseudonocardineae,suborder,1,Pseudonocardiaceae,family,1,Actinokineospora,genus,0.89
6ffda15bb6a9d5a1b578b59da54a2eed,OTU1464,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Rhizobiales,order,1,Bradyrhizobiaceae,family,0.29,Nitrobacter,genus,0.22,,,,,,
70147236b388e5d42196d799d8ccc1d7,OTU739,Root,rootrank,1,Bacteria,domain,1,Chloroflexi,phylum,1,Chloroflexia,class,1,Herpetosiphonales,order,1,Herpetosiphonaceae,family,1,Herpetosiphon,genus,1,,,,,,
701662351403207195c6d1a5b77d702e,OTU1451,Root,rootrank,1,Bacteria,domain,1,Acidobacteria,phylum,1,Acidobacteria_Gp16,class,1,Gp16,genus,1,,,,,,,,,,,,
7045c2710aed0e6c115d65eeebedd6c8,OTU2469,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Betaproteobacteria,class,1,Burkholderiales,order,1,Oxalobacteraceae,family,1,Massilia,genus,1,,,,,,
70489cdefd29b89c73d979a6078cb019,OTU3961,Root,rootrank,1,Bacteria,domain,1,Verrucomicrobia,phylum,1,Spartobacteria,class,0.97,Spartobacteria_genera_incertae_sedis,genus,0.96,,,,,,,,,,,,
70568b4e56aa4672b0ab8e3a1f6927ea,OTU5376,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Bacteroidia,class,0.8,Bacteroidales,order,0.8,Prolixibacteraceae,family,0.53,Mangrovibacterium,genus,0.34,,,,,,
705a6a54809585edf4656f7663a41e0b,OTU2701,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Sphingobacteriia,class,1,Sphingobacteriales,order,1,Chitinophagaceae,family,1,Flavitalea,genus,0.71,,,,,,
70740bbbba08782c3b8fa947ee6ab61e,OTU1078,Root,rootrank,1,Bacteria,domain,1,Cyanobacteria/Chloroplast,phylum,1,Cyanobacteria,class,1,Family IV,family,1,GpIV,genus,1,,,,,,,,,
70863941d67da526dabaeaac52672a90,OTU685,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Betaproteobacteria,class,1,Burkholderiales,order,1,Oxalobacteraceae,family,1,Noviherbaspirillum,genus,0.82,,,,,,
70a44c1dcf11f52d8569baaceb51d888,OTU2841,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Gammaproteobacteria,class,1,Xanthomonadales,order,1,Xanthomonadaceae,family,1,Lysobacter,genus,1,,,,,,
70a60e7cfe897af7ed6f76ce3a29502a,OTU1728,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Flavobacteriia,class,1,Flavobacteriales,order,1,Flavobacteriaceae,family,1,Flavobacterium,genus,1,,,,,,
70a717e42e99ff48e43471a338bad428,OTU4132,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Deltaproteobacteria,class,1,Myxococcales,order,1,Sorangiineae,suborder,1,Phaselicystidaceae,family,0.56,Phaselicystis,genus,0.56,,,
70a940093a7225f7439eb5300638deff,OTU1356,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Betaproteobacteria,class,1,Hydrogenophilales,order,0.29,Hydrogenophilaceae,family,0.29,Thiobacillus,genus,0.29,,,,,,
70b1d822f87b338371dcc6409bc72275,OTU2265,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,1,Actinobacteria,class,1,Acidimicrobidae,subclass,0.97,Acidimicrobiales,order,0.97,Acidimicrobineae,suborder,0.97,Acidimicrobineae_incertae_sedis,family,0.41,Aciditerrimonas,genus,0.41
70b790a450d650234175247574c00ee3,OTU4763,Root,rootrank,1,Bacteria,domain,1,Verrucomicrobia,phylum,1,Subdivision3,class,1,Subdivision3_genera_incertae_sedis,genus,0.99,,,,,,,,,,,,
70bf9ea9f6a158d76fb00990fdac4f4b,OTU1457,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Betaproteobacteria,class,0.9,Burkholderiales,order,0.9,Burkholderiales_incertae_sedis,family,0.68,Piscinibacter,genus,0.22,,,,,,
70c08d8f59dba36037d90bc00efcd87c,OTU1138,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Sphingobacteriia,class,1,Sphingobacteriales,order,1,Sphingobacteriaceae,family,1,Pedobacter,genus,0.85,,,,,,
70db8700a092e5475b54cf3803efb3ae,OTU1206,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Sphingobacteriia,class,1,Sphingobacteriales,order,1,Chitinophagaceae,family,1,Chitinophaga,genus,0.86,,,,,,
70e4268974c1bd7ccae351de12a1b374,OTU3642,Root,rootrank,1,Bacteria,domain,1,Chloroflexi,phylum,0.78,Anaerolineae,class,0.61,Anaerolineales,order,0.61,Anaerolineaceae,family,0.61,Ornatilinea,genus,0.33,,,,,,
70e4af625c6fcafabf1d776e203eea9b,OTU4222,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Sphingobacteriia,class,1,Sphingobacteriales,order,1,Chitinophagaceae,family,1,Niastella,genus,0.66,,,,,,
70e8b6b3bd8bf2f876434f47e7063513,OTU1798,Root,rootrank,1,Bacteria,domain,1,Chloroflexi,phylum,0.66,Anaerolineae,class,0.33,Anaerolineales,order,0.33,Anaerolineaceae,family,0.33,Thermomarinilinea,genus,0.17,,,,,,
70eaaa8f9df8612b050b34ed4bf07e92,OTU1347,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,0.14,Deltaproteobacteria,class,0.1,Syntrophorhabdaceae,family,0.09,Syntrophorhabdus,genus,0.09,,,,,,,,,
70ead1281aa012a78718c40f3d013c06,OTU3562,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Sphingobacteriia,class,1,Sphingobacteriales,order,1,Chitinophagaceae,family,1,Chitinophaga,genus,1,,,,,,
70ed621e6dc47a5e7f16e0974e3ac3d1,OTU2606,Root,rootrank,1,Bacteria,domain,1,Chloroflexi,phylum,0.72,Chloroflexia,class,0.72,Kallotenuales,order,0.72,Kallotenuaceae,family,0.72,Kallotenue,genus,0.72,,,,,,
70f639a9ff11fd67c0cddcd53e123aa7,OTU3150,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,0.98,Actinobacteria,class,0.98,Acidimicrobidae,subclass,0.92,Acidimicrobiales,order,0.92,Acidimicrobineae,suborder,0.92,Iamiaceae,family,0.79,Aquihabitans,genus,0.69
70fbebcdb51a53b3b4048398ad85e8b3,OTU4831,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,0.37,Clostridia,class,0.23,Clostridiales,order,0.14,Heliobacteriaceae,family,0.09,Heliobacillus,genus,0.09,,,,,,
7102edce5879af58cf97d53c08855ece,OTU2981,Root,rootrank,1,Bacteria,domain,1,Cyanobacteria/Chloroplast,phylum,1,Cyanobacteria,class,1,Family IV,family,0.99,GpIV,genus,0.99,,,,,,,,,
7109ef5691a08414ac4bd1b54a862991,OTU2473,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Sphingobacteriia,class,1,Sphingobacteriales,order,1,Chitinophagaceae,family,1,Niastella,genus,0.44,,,,,,
711b583607ab05de127bc606296fb432,OTU1344,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Sphingomonadales,order,0.99,Sphingomonadaceae,family,0.99,Sphingomonas,genus,0.97,,,,,,
712c2f54e483eb448d865e37dde29389,OTU3200,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Betaproteobacteria,class,1,Methylophilales,order,0.96,Methylophilaceae,family,0.96,Methylovorus,genus,0.53,,,,,,
7149f9fc21be06f6491c31d5a4dcafb1,OTU2150,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Sphingomonadales,order,1,Sphingomonadaceae,family,1,Novosphingobium,genus,0.79,,,,,,
71531dd2e90c43512c50fcc9e9eb8f21,OTU2993,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Betaproteobacteria,class,1,Gallionellales,order,0.41,Gallionellaceae,family,0.41,Sideroxydans,genus,0.34,,,,,,
716e01834adacf68bc460f665f9e3590,OTU2115,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,1,Clostridia,class,1,Clostridiales,order,1,Clostridiaceae 4,family,0.9,Anaerosolibacter,genus,0.9,,,,,,
718530fd2a739f98a6040e1da558bc3e,OTU2595,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Flavobacteriia,class,1,Flavobacteriales,order,1,Flavobacteriaceae,family,1,Chryseobacterium,genus,1,,,,,,
7191cb4844bd6576a8a07a8b98b89790,OTU527,Root,rootrank,1,Bacteria,domain,1,Chloroflexi,phylum,0.84,Chloroflexia,class,0.78,Chloroflexales,order,0.74,Chloroflexineae,suborder,0.74,Oscillochloridaceae,family,0.54,Oscillochloris,genus,0.54,,,
71a185bedf252bb47071e352e6ca41d9,OTU62,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Rhizobiales,order,0.88,Rhizobiales_incertae_sedis,family,0.32,Vasilyevaea,genus,0.21,,,,,,
71a9adef52697ea4d6515bf597d9d1cc,OTU4512,Root,rootrank,1,Bacteria,domain,1,Aquificae,phylum,0.19,Aquificae,class,0.19,Aquificales,order,0.19,Aquificales_incertae_sedis,family,0.19,Thermosulfidibacter,genus,0.19,,,,,,
71b17d4a8d13fc68d7e98f8b70ab2e97,OTU1784,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Gammaproteobacteria,class,1,Pseudomonadales,order,1,Pseudomonadaceae,family,1,Pseudomonas,genus,0.97,,,,,,
71c6a31b7129bd9856788d1d1c850e0c,OTU3812,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Sphingobacteriia,class,1,Sphingobacteriales,order,1,Saprospiraceae,family,1,Haliscomenobacter,genus,1,,,,,,
71cd594dda844ba6380e7f9b581d52d4,OTU2073,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Betaproteobacteria,class,0.92,Burkholderiales,order,0.92,Burkholderiales_incertae_sedis,family,0.67,Aquabacterium,genus,0.33,,,,,,
71d5a19131b5dc33a0e139d9ddce8c72,OTU1598,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Gammaproteobacteria,class,1,Xanthomonadales,order,1,Xanthomonadaceae,family,1,Arenimonas,genus,1,,,,,,
71eca6c42ea54f8ecc727043abdc226e,OTU1450,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Gammaproteobacteria,class,1,Xanthomonadales,order,1,Xanthomonadaceae,family,1,Tahibacter,genus,0.99,,,,,,
71ecb6fb4dbdbe9da024897e526b2587,OTU3405,Root,rootrank,1,Bacteria,domain,1,Cyanobacteria/Chloroplast,phylum,1,Cyanobacteria,class,1,Family V,family,0.83,GpV,genus,0.83,,,,,,,,,
71eec74e4094df74689256c89dac224c,OTU1726,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Betaproteobacteria,class,1,Nitrosomonadales,order,0.47,Nitrosomonadaceae,family,0.47,Nitrosospira,genus,0.47,,,,,,
72254e0eb0d4683b1bc16beec6b624a9,OTU5264,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,0.94,Flavobacteriia,class,0.92,Flavobacteriales,order,0.92,Flavobacteriaceae,family,0.89,Leptobacterium,genus,0.11,,,,,,
723d348d075a48cf7e4b9559405033db,OTU4529,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,0.94,Actinobacteria,class,0.93,Nitriliruptoridae,subclass,0.83,Nitriliruptorales,order,0.83,Nitriliruptoraceae,family,0.83,Nitriliruptor,genus,0.83,,,
7255382e5504f783843bb9a93a7f42e8,OTU4116,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Sphingobacteriia,class,0.91,Sphingobacteriales,order,0.91,Chitinophagaceae,family,0.91,Heliimonas,genus,0.28,,,,,,
725af6fb0cd2321a3b8f4e3299987673,OTU3687,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,0.97,Actinobacteria,class,0.97,Rubrobacteridae,subclass,0.82,Solirubrobacterales,order,0.75,Conexibacteraceae,family,0.69,Conexibacter,genus,0.69,,,
72a85e9696eac50771aa968dcb9687f0,OTU619,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Betaproteobacteria,class,1,Burkholderiales,order,1,Oxalobacteraceae,family,1,Pseudoduganella,genus,0.96,,,,,,
72b4e2a1f181ab88a88a6daa9d3e0261,OTU2791,Root,rootrank,1,Bacteria,domain,1,Acidobacteria,phylum,1,Acidobacteria_Gp3,class,1,Gp3,genus,1,,,,,,,,,,,,
72cf083ef8f4538fc8ba84de5c06036f,OTU5213,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,0.98,Alphaproteobacteria_incertae_sedis,order,0.88,Geminicoccus,genus,0.88,,,,,,,,,
72d3413a82e51069cebd39282112cc13,OTU1622,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,1,Actinobacteria,class,1,Actinobacteridae,subclass,1,Actinomycetales,order,1,Micrococcineae,suborder,1,Micrococcaceae,family,1,Arthrobacter,genus,0.97
72d392500924fb9bc62c8c7c64eb72c5,OTU2646,Root,rootrank,1,Bacteria,domain,0.99,Chloroflexi,phylum,0.7,Thermomicrobia,class,0.2,Sphaerobacteridae,subclass,0.19,Sphaerobacterales,order,0.19,Sphaerobacterineae,suborder,0.19,Sphaerobacteraceae,family,0.19,Nitrolancea,genus,0.18
72d5550d635c6c88c5f746d4d1ec468f,OTU1536,Root,rootrank,1,Bacteria,domain,1,Acidobacteria,phylum,0.97,Acidobacteria_Gp10,class,0.91,Gp10,genus,0.91,,,,,,,,,,,,
72f929260cc2d02d0266e9124e726266,OTU2660,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Sphingobacteriia,class,1,Sphingobacteriales,order,1,Sphingobacteriaceae,family,1,Pedobacter,genus,0.93,,,,,,
72fddaa5258c26013aecfc3d0763b619,OTU3840,Root,rootrank,1,Bacteria,domain,1,Planctomycetes,phylum,1,Planctomycetia,class,1,Planctomycetales,order,1,Planctomycetaceae,family,1,Aquisphaera,genus,0.6,,,,,,
72fdf86f38e6d3814f8ef491e104c491,OTU4047,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,0.93,Deltaproteobacteria,class,0.85,Syntrophobacterales,order,0.25,Syntrophaceae,family,0.22,Desulfomonile,genus,0.13,,,,,,
730fae92e13ef733a81b2e443393ef66,OTU1651,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Gammaproteobacteria,class,1,Xanthomonadales,order,1,Xanthomonadaceae,family,1,Arenimonas,genus,1,,,,,,
731107aa697af727003d9e397f014b3b,OTU2086,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Betaproteobacteria,class,1,Rhodocyclales,order,0.62,Rhodocyclaceae,family,0.62,Methyloversatilis,genus,0.22,,,,,,
731270064335d20faa7fcdb074c15d8f,OTU2350,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,0.99,Actinobacteria,class,0.96,Rubrobacteridae,subclass,0.68,Gaiellales,order,0.66,Gaiellaceae,family,0.66,Gaiella,genus,0.66,,,
731d86da0738953117dd8515590ba828,OTU5,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Rhizobiales,order,1,Rhizobiaceae,family,0.99,Rhizobium,genus,0.98,,,,,,
733de88a40fb1bbdd255e7e278f9124b,OTU987,Root,rootrank,1,Bacteria,domain,1,Verrucomicrobia,phylum,1,Spartobacteria,class,1,Terrimicrobium,genus,0.81,,,,,,,,,,,,
736fefd617f1aea6fc22c78509539c00,OTU3909,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Sphingobacteriia,class,1,Sphingobacteriales,order,1,Chitinophagaceae,family,1,Niastella,genus,0.8,,,,,,
73734b5f78423093fbabc22f0af2c660,OTU3526,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,0.96,Deltaproteobacteria,class,0.96,Bdellovibrionales,order,0.96,Bdellovibrionaceae,family,0.96,Vampirovibrio,genus,0.96,,,,,,
