"","Feature.ID","ID","ID2","ID3","Taxon","Taxon.1","SUM","R_A17_1","R_A17_2","R_A17_3","R_A17_4","R_A17_5","R_dmi2_1","R_dmi2_2","R_dmi2_3","R_dmi2_4","R_dmi2_5","R_dmi3_1","R_dmi3_2","R_dmi3_3","R_dmi3_4","R_dmi3_5","R_ipd3_1","R_ipd3_2","R_ipd3_3","R_ipd3_4","R_ipd3_5","R_lyk3_1","R_lyk3_2","R_lyk3_3","R_lyk3_4","R_lyk3_5","R_nfp_1","R_nfp_2","R_nfp_3","R_nfp_4","R_nfp_5","R_pt4_1","R_pt4_2","R_pt4_3","R_pt4_4","R_pt4_5","RS_A17_1","RS_A17_2","RS_A17_3","RS_A17_4","RS_A17_5","CK_1","CK_2","CK_3","CK_4","CK_5","RS_dmi2_1","RS_dmi2_2","RS_dmi2_3","RS_dmi2_4","RS_dmi2_5","RS_dmi3_1","RS_dmi3_2","RS_dmi3_3","RS_dmi3_4","RS_dmi3_5","RS_ipd3_1","RS_ipd3_2","RS_ipd3_3","RS_ipd3_4","RS_ipd3_5","RS_lyk3_1","RS_lyk3_2","RS_lyk3_3","RS_lyk3_4","RS_lyk3_5","RS_nfp_1","RS_nfp_2","RS_nfp_3","RS_nfp_4","RS_nfp_5","RS_pt4_1","RS_pt4_2","RS_pt4_3","RS_pt4_4","RS_pt4_5"
"pOTU2543","18b8aed989ef25921c1a7116b5ff5fad","pOTU2543","","","Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Anaeromyxobacteraceae;Anaeromyxobacter;Anaeromyxobacter_dehalogenans;","Unassigned",590785.61291232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590785.61291232,0,0,0,0,0,0,0,0
"pOTU2118","18eca85cd7e199a80281640ff99b2920","pOTU2118","","","Bacteria;Proteobacteria;Alphaproteobacteria","Unassigned",560165.834484631,0,0,0,0,0,0,0,0,0,560165.834484631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU398","18f4f72f2c7b87827063ac849f3f8945","pOTU398","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas","Unassigned",39219714.9559467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7001592.4556962,0,0,0,0,0,0,0,0,0,0,0,0,0,5451014.39591098,0,0,0,0,0,0,0,6882786.15073302,0,9422584.04794211,0,0,0,0,0,4873981.30652664,0,0,0,0,0,0,0,4185341.07413917
"pOTU219","18fed7c419be954c29f1d0be6eacb773","pOTU219","","","Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas_viscosa;","Unassigned",94004029.3502726,0,0,0,0,0,1686568.17081562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165658.68793768,0,0,0,0,0,0,0,0,0,338947.352490112,0,0,0,0,5780564.39752538,0,287424.445286506,0,0,0,0,14783934.0467357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5197756.50274151,0,0,0,0,0,5959182.50607434,0,0,0,0,6739642.89422209,0
"pOTU2651","190d5eed198d04b21b9fde9a7b2ec25f","pOTU2651","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas_sp.;","Unassigned",211531.115349459,0,0,0,0,0,0,0,0,0,0,211531.115349459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU2652","19271f6aa4186b18b9e084592d1d2d26","pOTU2652","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas_sp.;","Unassigned",502240.9288967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502240.9288967
"pOTU1506","192c101f2b4be5016f07e9bdb7181273","pOTU1506","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium","Unassigned",4835612.65154108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1926854.79917513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010757.04063878,0,963057.128394776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU2544","19543110b093a778211c1b0e0d8db699","pOTU2544","rOTU561","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Mesorhizobium","Unassigned",284137.16399287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284137.16399287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU1373","1972a94c8d8bfc36edb831a0136e2ae6","pOTU1373","","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Devosia;Devosia_sp.;","Unassigned",2362397.81847515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2362397.81847515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU557","19c52e7d3785a190b0ef661e0203cdb5","pOTU557","rOTU151","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium","Unassigned",7766882.58665816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812748.124704292,0,1533891.42847854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1841550.07262124
"pOTU1507","19e11a1384cceab6ecbab9d999680462","pOTU1507","","","Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Nannocystaceae;Nannocystis;Nannocystis_exedens;","Unassigned",3549507.15235858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU1715","19f262d471828f689debaf4561ca42d6","pOTU1715","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas_sp.;","Unassigned",1281741.07562916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1281741.07562916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU1053","1a107cfb0072a79eb68ac9665466da3c","pOTU1053","rOTU274","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium;Rhizobium_sp.;","Unassigned",2811839.76076913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2811839.76076913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU2653","1a1f5df7fee4197b8d5d26ed25830be4","pOTU2653","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas_sp.;","Unassigned",956139.721535943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU676","1a29dc156eb53cbe14810182bc30df3c","pOTU676","rOTU178","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium;Bradyrhizobium_stylosanthis;","Unassigned",7301956.89346864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7301956.89346864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU1247","1a468988ab1d85985ce0cc0f4e3a54e9","pOTU1247","","","Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;Phenylobacterium_immobile;","Unassigned",6111706.63734943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3944828.09846118,0,0,0,0,0,0,0,0,2166878.53888825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU873","1a6409ee8b19d588963f96ab16b850b5","pOTU873","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas_astaxanthinifaciens;","Unassigned",11527859.8887917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11527859.8887917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU2545","1a677bd72d44138c8d82e25f99e23386","pOTU2545","","","Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Sorangiineae;Minicystis;Minicystis_rosea;","Unassigned",334808.202376142,0,0,0,0,0,0,0,0,0,0,0,0,0,334808.202376142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU364","1a7a90049ee59c84accd170433ae748e","pOTU364","rOTU108","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium;Bradyrhizobium_lablabi;","Unassigned",29894068.2526798,690542.078647925,0,0,0,0,0,0,0,0,560165.834484631,0,0,0,0,0,0,0,0,0,341797.620167777,0,0,0,0,0,0,199393.620840881,0,497240.036987522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529372.48759335,0,0,299140.423435356,0,0,0,0,0,0,4574521.35987519,0,0,0,0,3454947.48424544,0,0,0,3540803.74100522,872984.952689697,147696.40322808,2026894.18632137,576695.081233001,146205.392037178,0,0,0,0,334827.285931134
"pOTU1894","1a808cd0cd3d28262d10ed55c2036f2e","pOTU1894","","","Bacteria;Proteobacteria","Unassigned",1025392.86050333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025392.86050333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU1248","1a979f291104adfe542bebc5ebb43bcc","pOTU1248","","","Bacteria;Proteobacteria;Alphaproteobacteria","Unassigned",2802671.93589777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961158.468721668,1023437.74426025,0,0,0,0,0
"pOTU2724","1abaadf0b260da50a9d55c87cd91dfcd","pOTU2724","","","Bacteria;Proteobacteria","Unassigned",199426.948956904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199426.948956904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU1029","1adbd75af3019cc4d1b269172dcbd7e7","pOTU1029","","","Bacteria;Proteobacteria;Alphaproteobacteria","Unassigned",8581656.46247969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2044130.39846662,0,0,0,0,0,4136817.44411641,0,0,0,0,0,0,0,0,2400708.61989667,0,0,0,0,0,0,0,0,0
"pOTU986","1aefef788501bd607bb40e447941d8a6","pOTU986","","","Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;Phenylobacterium_immobile;","Unassigned",4838397.335948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3322160.19928073,0,0,0
"pOTU302","1b03abde68148912938a90259c9fe35f","pOTU302","","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae","Unassigned",28481809.7495424,2140680.44380857,0,0,0,0,0,0,0,0,4917011.21380954,2608883.75597666,0,0,0,6586990.58289104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3052503.05201465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4516208.98904137,3852228.51357911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU2654","1b0cca6e76c240d9191103aa6b9d19d2","pOTU2654","rOTU575","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium","Unassigned",99192.8745035743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99192.8745035743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU2444","1b2d955db77de035d5279f799a956d42","pOTU2444","","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae","Unassigned",1367830.65861619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1367830.65861619,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU1416","1b47673ea6131dffeab7b53bfdc9249c","pOTU1416","rOTU349","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium;Rhizobium_herbae;","Unassigned",2667396.76768104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1281741.07562916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1385655.69205188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU2655","1b4bbefb1fb37be270c6d9f41673b06f","pOTU2655","","","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae","Unassigned",875199.056962025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875199.056962025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU2284","1b4c74e01ccf38fa95afaa44c91a2adf","pOTU2284","rOTU521","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium","Unassigned",697994.321349165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697994.321349165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU2546","1b6865702f614023eb5dcc239b6644d7","pOTU2546","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas_sp.;","Unassigned",189953.69374623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU2119","1b7106c6875fa1a92c9bf6644799c039","pOTU2119","","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Roseomonas;Roseomonas_cervicalis;","Unassigned",1847540.04097147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1847540.04097147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU433","1b80da5aed72d45a02e3cbe766e3a7a4","pOTU433","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas_sp.;","Unassigned",29036607.5881137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5773565.3835495,0,0,0,6894695.74019401,0,0,4529288.09143203,0,0,0,0,0,4146678.52527606,0,0,0,1096540.44027884,0,2265109.22678231,0,0,0
"pOTU2656","1bbcfbd04d4a9daa10362484605b63d9","pOTU2656","rOTU576","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium","Unassigned",258628.695287039,0,0,0,0,0,0,0,0,0,0,0,0,258628.695287039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU2547","1bc79fdce30dc0bc1e40c943f945d93d","pOTU2547","","","Bacteria;Proteobacteria","Unassigned",248962.59310428,0,0,0,0,0,0,0,0,0,248962.59310428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU1613","1bd450348b1d05e5e8e76955c0baaae3","pOTU1613","","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Nitrobacter;Nitrobacter_vulgaris;","Unassigned",562092.955520254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562092.955520254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU2548","1be4bc0138af9c1550865de1e3b1ea8e","pOTU2548","","","Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium","Unassigned",627332.436465813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627332.436465813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU1030","1becc8816953130007136bbb3ded4d31","pOTU1030","","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylocystaceae;Methylocystis;Methylocystis_parvus;","Unassigned",9021154.93800638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU2549","1c0f00d4319c0ad7a5786551f6078b10","pOTU2549","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas_sp.;","Unassigned",322892.637447136,0,0,0,0,0,0,322892.637447136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU2201","1c1da467e97a661a5898ac35cd5a6773","pOTU2201","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas_sp.;","Unassigned",568274.32798574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568274.32798574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU1556","1c286685564bb784341ce784a91c4855","pOTU1556","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium;Sphingobium_sp.;","Unassigned",4108380.27168664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365513.480092946,0,0,0,0,0
"pOTU906","1c2efc9213a7e3c51ce07ae472f942bf","pOTU906","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas_sp.;","Unassigned",6978034.80791003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3270538.98430141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1658367.97062658,0,877232.35222307,0,0,0,0,1171895.50075897
"pOTU197","1c3745e5ff0f9e5e97993b84cf08ce28","pOTU197","","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;","Unassigned",89234252.0693464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9157509.15604396,0,0,0,0,0,0,3364665.06892068,0,0,0,0,0,0,0,0,0,0,0,0,10776042.9395227,0,0,0,0,0,0,0,10475819.4322764,0,0,0,5628907.59343137,0,11476553.4156971,0,0,7366200.29048494
"pOTU1716","1c4120fa596c7971c2289b08126e6160","pOTU1716","","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Shinella;Shinella_sp.;","Unassigned",963097.680529301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU226","1c42df88fb4eff7dc5dc1dac167625e8","pOTU226","","","Bacteria;Proteobacteria","Unassigned",40380852.4344072,0,0,0,0,0,0,2260248.46212995,0,0,0,0,0,0,0,5175492.60084296,0,2729138.59133475,0,3638870.73166423,4443369.06218109,0,0,0,0,4022502.66514188,0,0,3474219.67485182,4119988.87789661,0,0,0,0,0,2692589.81030528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU2445","1c63e7408d8ae3f0569ef6ca83605a24","pOTU2445","","","Bacteria;Proteobacteria;Alphaproteobacteria","Unassigned",214306.401592574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU1463","1ccb8e563aa0893bf4b116a9f7ca1afe","pOTU1463","","","Bacteria;Proteobacteria;Betaproteobacteria","Unassigned",1268511.41660275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268511.41660275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU2550","1cf32eb5508e8626b2ed11198486b2e0","pOTU2550","","","Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter;Lysobacter_sp.;","Unassigned",659495.041603401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
